price,competitor_price,demand,season,promotion,stock,rating,competitor_stock
80.05,78.53,408.0,Regular,0,32,4.05,1
81.65,67.6,391.0,Weekend,1,34,4.55,0
153.24,162.2,407.0,Regular,0,74,4.47,1
82.96,70.43,388.0,Weekend,0,66,3.74,1
115.8,125.34,455.0,Holiday,0,192,4.07,1
167.3,166.47,374.0,Regular,1,116,3.01,0
167.59,165.74,305.0,Regular,0,94,4.07,0
117.99,132.05,372.0,Regular,0,34,4.18,0
168.83,177.17,358.0,Weekend,0,40,4.75,0
175.79,157.11,280.0,Regular,0,55,3.42,1
148.22,140.06,388.0,Weekend,0,172,4.65,1
84.26,99.1,391.0,Regular,0,63,4.44,1
91.1,71.83,391.0,Weekend,0,148,4.33,0
97.23,99.04,471.0,Weekend,1,61,3.79,1
67.52,76.63,477.0,Regular,1,52,3.73,1
90.97,95.85,470.0,Weekend,0,122,4.41,0
81.43,91.85,479.0,Regular,1,179,4.98,1
118.3,127.33,429.0,Weekend,1,172,3.81,1
186.27,193.95,481.0,Holiday,1,59,4.84,0
65.67,78.53,519.0,Holiday,0,116,4.17,0
158.04,163.87,342.0,Regular,0,134,4.74,1
153.09,149.19,320.0,Weekend,1,121,3.43,0
64.36,63.24,455.0,Regular,0,83,4.52,0
188.39,197.05,340.0,Regular,0,166,4.67,0
135.27,150.32,414.0,Weekend,0,47,4.66,1
104.56,95.45,427.0,Weekend,1,99,4.57,1
163.48,157.16,318.0,Weekend,0,131,3.61,1
88.6,105.83,397.0,Regular,0,189,4.04,1
154.03,157.17,405.0,Weekend,1,105,3.6,1
55.96,43.12,499.0,Holiday,1,197,3.69,1
175.91,182.46,352.0,Weekend,0,125,3.6,0
117.23,136.86,444.0,Regular,0,67,3.57,1
145.5,158.44,417.0,Regular,1,28,4.39,0
83.19,93.02,420.0,Regular,0,177,4.3,1
151.56,139.88,373.0,Regular,1,165,3.41,1
165.84,180.88,355.0,Weekend,1,192,4.38,0
120.98,122.01,402.0,Weekend,0,129,3.58,1
142.66,158.23,337.0,Regular,0,102,3.4,0
118.45,111.64,376.0,Regular,0,97,4.49,1
184.11,166.6,335.0,Weekend,1,85,3.73,1
124.68,123.72,436.0,Weekend,0,158,4.14,1
176.27,167.06,311.0,Regular,0,109,3.4,1
170.2,178.81,320.0,Weekend,0,91,4.23,0
111.58,129.86,396.0,Weekend,0,34,3.42,1
84.51,92.15,439.0,Regular,0,128,3.33,1
110.91,126.39,444.0,Regular,0,59,3.77,1
173.93,172.05,330.0,Weekend,1,160,4.58,1
84.14,95.01,442.0,Weekend,0,105,3.35,0
128.67,142.39,443.0,Weekend,0,52,3.23,1
170.91,179.35,398.0,Regular,1,145,3.06,1
103.02,103.33,405.0,Regular,1,149,3.83,1
146.33,151.37,336.0,Regular,1,128,3.56,0
86.84,94.87,448.0,Weekend,0,129,3.58,1
66.39,56.52,524.0,Holiday,0,181,4.96,1
169.16,181.54,356.0,Regular,0,35,3.39,0
64.85,82.86,494.0,Weekend,1,33,3.92,0
90.71,89.32,401.0,Regular,1,65,4.97,0
178.27,186.31,376.0,Regular,1,69,3.06,1
101.97,111.45,436.0,Weekend,0,132,4.39,1
195.96,202.45,315.0,Regular,1,152,3.74,1
196.96,198.84,461.0,Holiday,1,62,4.81,1
90.24,105.51,472.0,Regular,0,165,4.82,1
56.15,54.1,479.0,Weekend,0,67,3.77,1
155.76,138.2,266.0,Regular,0,173,3.44,0
117.65,131.43,368.0,Regular,0,161,3.86,1
65.11,72.07,575.0,Holiday,0,40,4.93,1
156.13,170.1,400.0,Weekend,1,74,3.56,0
54.68,40.22,491.0,Holiday,1,135,4.96,1
180.53,161.76,365.0,Holiday,1,127,4.64,1
70.8,88.17,478.0,Regular,0,21,3.53,1
69.1,55.01,419.0,Weekend,0,150,4.58,1
76.35,88.74,469.0,Weekend,1,32,3.1,1
194.04,206.97,317.0,Weekend,0,40,4.1,1
153.98,162.32,357.0,Regular,0,180,3.71,1
170.21,155.46,267.0,Regular,1,167,3.85,1
109.65,116.34,404.0,Weekend,0,144,3.95,0
100.45,116.01,403.0,Regular,0,165,4.01,0
85.17,82.19,410.0,Regular,0,57,4.31,0
122.1,118.64,559.0,Holiday,1,44,4.39,0
132.77,130.49,363.0,Regular,0,185,4.95,1
144.77,128.06,313.0,Weekend,0,162,4.53,0
88.57,104.25,561.0,Holiday,1,176,4.38,0
192.3,207.07,297.0,Regular,0,116,3.78,0
75.46,95.38,479.0,Weekend,0,51,3.24,1
194.85,198.26,317.0,Regular,0,62,3.12,0
52.23,62.28,639.0,Holiday,0,32,3.96,1
122.17,110.28,352.0,Holiday,0,97,4.34,0
100.01,106.71,389.0,Regular,1,44,4.3,1
117.37,123.36,345.0,Regular,0,68,4.91,0
135.6,151.65,410.0,Regular,1,107,3.76,0
115.34,128.57,454.0,Weekend,0,139,4.26,1
112.23,129.77,358.0,Regular,0,155,4.78,1
159.91,174.66,368.0,Regular,0,175,3.81,1
152.88,167.63,438.0,Weekend,0,145,3.96,1
174.99,157.54,249.0,Regular,0,30,4.85,1
87.49,101.33,421.0,Regular,0,29,4.1,1
141.43,145.73,544.0,Holiday,0,78,4.6,1
137.78,133.0,433.0,Weekend,1,84,4.87,1
105.46,87.72,424.0,Holiday,0,152,4.14,0
122.91,130.02,406.0,Regular,0,99,3.22,1
97.07,90.2,451.0,Weekend,1,167,4.64,0
71.28,69.99,396.0,Regular,0,111,4.64,1
82.07,89.34,476.0,Weekend,1,152,3.23,0
65.83,82.3,433.0,Regular,1,131,4.1,0
152.46,165.48,382.0,Weekend,1,177,3.97,1
149.11,147.13,345.0,Regular,0,106,4.69,0
192.59,188.1,400.0,Holiday,1,181,3.55,1
159.45,149.04,358.0,Regular,1,132,3.85,1
57.81,52.7,466.0,Regular,1,137,4.21,1
182.64,167.08,274.0,Regular,1,111,4.03,1
179.4,198.25,458.0,Holiday,0,20,4.91,1
116.5,119.45,442.0,Weekend,1,131,4.92,1
137.88,122.99,292.0,Regular,0,174,3.16,1
196.41,190.52,364.0,Holiday,0,138,3.6,1
129.85,131.73,466.0,Holiday,0,139,3.02,1
185.8,187.11,275.0,Regular,0,53,3.84,0
62.46,43.88,420.0,Weekend,0,114,4.32,1
78.66,96.69,522.0,Weekend,1,51,3.94,1
116.11,107.13,339.0,Regular,1,135,3.13,1
137.71,118.36,295.0,Weekend,1,193,3.39,1
172.43,155.49,376.0,Holiday,1,41,3.35,1
198.24,201.45,316.0,Regular,0,176,4.02,0
108.33,93.84,360.0,Weekend,0,117,4.36,1
57.11,38.78,390.0,Regular,0,64,3.63,1
170.18,165.36,325.0,Holiday,0,192,3.26,1
140.66,145.57,386.0,Regular,1,86,4.6,1
79.78,64.26,426.0,Weekend,1,40,4.72,1
124.22,116.76,442.0,Weekend,0,168,3.55,1
161.35,158.06,405.0,Weekend,0,48,3.84,1
165.56,151.94,396.0,Holiday,0,52,3.16,1
124.94,125.19,365.0,Regular,0,186,3.46,1
95.78,79.19,404.0,Weekend,0,109,4.53,1
196.06,177.92,293.0,Regular,0,145,3.73,1
149.5,150.3,300.0,Regular,0,64,4.21,1
111.24,101.15,421.0,Regular,1,92,4.89,0
92.07,75.88,357.0,Weekend,0,101,4.45,1
159.67,156.62,380.0,Weekend,1,148,3.91,1
86.33,102.93,491.0,Regular,1,30,3.73,0
75.76,84.72,385.0,Regular,0,179,3.38,1
129.48,142.1,448.0,Regular,1,126,4.51,1
93.5,108.37,509.0,Weekend,0,196,3.22,1
144.34,163.24,398.0,Regular,0,110,3.12,1
67.69,78.22,401.0,Regular,0,177,3.21,1
148.24,152.58,429.0,Weekend,1,79,3.49,1
92.49,87.11,365.0,Regular,0,157,4.25,1
50.04,37.3,475.0,Weekend,0,121,4.72,0
69.04,76.51,570.0,Holiday,0,168,4.99,1
190.04,209.84,366.0,Regular,0,25,4.46,1
180.1,178.8,482.0,Holiday,1,185,3.29,0
85.04,93.99,416.0,Regular,1,144,3.56,1
166.76,166.56,373.0,Weekend,0,135,3.26,1
141.29,138.56,362.0,Weekend,0,27,3.23,0
195.64,192.05,346.0,Weekend,1,89,4.14,0
106.04,106.23,433.0,Regular,1,181,4.81,0
152.22,146.89,352.0,Weekend,1,196,4.37,1
59.53,69.48,546.0,Holiday,0,59,4.6,0
109.44,124.41,361.0,Regular,0,105,4.02,0
194.57,209.89,347.0,Weekend,1,48,3.95,1
130.85,119.96,457.0,Holiday,0,28,4.87,1
93.18,109.02,463.0,Holiday,1,40,4.44,1
68.04,61.7,461.0,Holiday,1,51,3.92,0
155.53,147.9,408.0,Weekend,0,91,3.67,0
146.73,155.8,412.0,Weekend,1,190,3.19,1
106.09,98.28,432.0,Holiday,0,29,4.64,1
192.64,174.76,321.0,Regular,1,196,3.34,1
53.33,48.28,590.0,Holiday,1,106,4.03,1
95.56,104.42,396.0,Regular,1,103,4.27,1
188.16,181.24,344.0,Regular,1,160,4.49,0
98.14,103.32,507.0,Holiday,0,105,3.17,1
87.84,94.24,482.0,Regular,1,60,3.02,1
130.13,139.48,470.0,Weekend,1,50,4.41,0
173.57,189.46,385.0,Weekend,0,128,3.91,1
65.47,62.77,453.0,Weekend,0,51,3.36,0
191.45,178.11,305.0,Regular,0,192,4.96,1
169.26,162.02,370.0,Weekend,0,32,4.58,0
77.19,74.47,458.0,Holiday,1,140,4.16,1
156.8,165.36,439.0,Holiday,0,172,4.4,0
107.74,88.27,330.0,Regular,0,137,3.31,1
110.34,102.98,426.0,Weekend,0,125,4.92,0
167.49,178.69,503.0,Holiday,1,34,4.99,0
194.42,201.25,334.0,Weekend,1,83,4.3,1
69.0,78.27,387.0,Regular,0,136,4.34,1
113.09,125.57,406.0,Weekend,1,27,4.41,1
122.14,133.47,445.0,Weekend,0,164,4.33,1
106.45,113.73,437.0,Regular,0,24,3.88,1
104.48,102.06,546.0,Holiday,1,160,4.08,1
57.84,77.18,480.0,Regular,0,40,3.57,0
152.83,155.59,313.0,Regular,0,136,3.89,1
115.43,103.54,342.0,Regular,0,143,3.87,1
79.22,70.93,416.0,Holiday,0,134,3.58,1
172.41,180.15,334.0,Weekend,0,63,4.57,0
170.38,187.37,496.0,Holiday,0,72,3.82,0
122.96,110.11,309.0,Regular,1,175,4.1,1
94.77,78.06,409.0,Regular,0,85,3.31,1
145.71,160.98,459.0,Weekend,0,168,3.95,0
93.22,109.83,457.0,Regular,0,124,4.52,1
85.4,76.46,409.0,Regular,1,145,3.89,0
159.58,154.67,388.0,Weekend,1,139,4.12,1
56.05,62.46,617.0,Holiday,1,76,4.4,1
64.22,57.41,543.0,Holiday,0,74,3.78,1
51.02,66.1,521.0,Weekend,1,149,3.71,1
72.94,57.24,407.0,Regular,0,113,3.17,1
60.35,41.87,429.0,Regular,1,84,4.16,0
199.37,187.71,347.0,Holiday,0,129,4.41,1
93.32,84.77,399.0,Weekend,1,150,4.16,0
72.39,56.91,395.0,Weekend,0,24,3.57,1
86.15,68.78,379.0,Regular,0,85,3.52,0
190.42,200.64,304.0,Regular,1,109,3.32,1
128.02,114.6,303.0,Regular,1,165,3.09,1
104.72,121.28,387.0,Regular,0,156,3.85,0
181.01,175.73,377.0,Holiday,1,169,3.32,1
109.25,116.07,388.0,Weekend,0,175,4.38,1
100.25,89.27,410.0,Regular,1,159,4.92,1
81.09,70.71,517.0,Holiday,1,56,3.15,0
106.67,109.66,402.0,Regular,0,138,4.79,0
97.5,99.93,412.0,Weekend,0,117,4.32,1
151.6,162.34,327.0,Regular,0,189,4.72,1
93.44,103.75,376.0,Regular,0,73,3.31,1
136.58,143.41,428.0,Regular,1,189,4.81,1
59.88,57.85,402.0,Regular,1,141,4.92,0
78.69,94.32,473.0,Weekend,1,86,4.81,0
111.11,116.01,403.0,Regular,0,75,4.57,0
190.54,210.15,425.0,Holiday,0,65,3.18,1
106.59,119.36,455.0,Regular,0,24,3.44,1
149.61,131.38,380.0,Weekend,1,75,4.83,1
88.26,81.09,417.0,Regular,0,170,3.46,1
69.06,71.93,522.0,Weekend,1,81,3.7,0
58.78,67.64,506.0,Holiday,0,160,3.1,1
95.81,97.83,427.0,Holiday,1,78,4.26,0
73.65,85.09,401.0,Regular,0,47,4.13,1
76.1,67.41,504.0,Weekend,1,25,4.92,0
164.11,151.47,418.0,Holiday,0,80,4.78,0
52.38,34.53,561.0,Holiday,1,192,4.01,1
133.67,136.6,445.0,Weekend,1,112,4.22,0
106.92,114.46,480.0,Holiday,0,31,3.83,1
125.98,119.03,301.0,Regular,0,182,3.26,1
134.42,138.97,423.0,Weekend,1,81,4.74,1
97.01,79.09,324.0,Regular,0,131,4.1,1
94.27,78.24,454.0,Holiday,1,24,3.85,0
160.01,168.08,377.0,Weekend,1,85,3.14,0
180.69,175.41,327.0,Regular,0,87,4.33,1
78.89,85.74,544.0,Holiday,0,105,3.8,1
64.64,77.91,513.0,Weekend,1,128,3.51,1
184.67,198.77,447.0,Weekend,1,133,4.75,1
102.48,89.37,446.0,Weekend,1,99,3.37,1
132.7,132.15,387.0,Regular,0,85,4.03,0
103.93,113.29,375.0,Regular,1,188,4.59,1
68.87,79.83,480.0,Regular,0,174,4.7,1
138.4,149.79,517.0,Holiday,1,95,4.64,1
128.77,117.9,366.0,Weekend,0,24,4.79,1
80.45,68.15,445.0,Weekend,0,152,3.28,1
117.78,121.38,347.0,Regular,0,105,4.88,1
169.54,179.19,307.0,Weekend,0,160,3.02,0
138.56,131.33,357.0,Weekend,1,99,3.51,0
64.54,48.73,359.0,Regular,0,109,3.17,1
132.2,140.87,436.0,Holiday,0,156,4.89,1
155.41,147.4,287.0,Regular,0,195,3.85,1
168.91,155.56,356.0,Holiday,0,51,3.63,0
144.37,130.28,357.0,Regular,0,102,3.33,0
72.9,65.5,382.0,Weekend,0,55,3.31,0
156.53,160.23,312.0,Regular,0,162,4.23,1
151.6,145.94,446.0,Holiday,0,156,3.09,1
53.66,34.49,407.0,Weekend,0,35,4.19,1
111.76,95.64,370.0,Weekend,0,25,4.55,0
99.94,91.56,426.0,Regular,1,91,4.2,1
150.41,156.8,318.0,Regular,1,180,4.65,1
82.42,66.36,495.0,Holiday,1,129,3.53,1
138.63,141.06,388.0,Regular,1,119,3.15,1
186.98,171.78,243.0,Regular,1,189,4.44,0
169.67,158.13,387.0,Holiday,0,78,4.66,1
188.22,175.11,330.0,Holiday,0,55,4.0,1
196.78,179.47,270.0,Regular,1,53,4.64,1
51.6,58.45,469.0,Weekend,1,149,3.92,1
143.41,141.95,462.0,Holiday,0,32,3.4,0
111.93,125.17,445.0,Weekend,0,190,3.95,1
178.98,162.93,369.0,Weekend,1,76,3.43,1
87.77,73.56,445.0,Regular,1,26,3.94,1
197.15,189.41,359.0,Weekend,0,78,3.3,1
142.06,152.69,450.0,Weekend,1,130,3.37,0
169.03,161.26,377.0,Holiday,1,135,4.77,0
62.84,59.18,492.0,Weekend,0,70,3.23,0
77.52,69.58,507.0,Holiday,1,22,3.45,1
163.76,146.97,283.0,Regular,1,174,4.99,0
53.3,70.88,615.0,Holiday,0,73,4.15,1
172.53,174.47,368.0,Regular,1,113,4.17,1
52.09,63.61,561.0,Weekend,0,53,4.69,1
148.57,154.9,435.0,Weekend,1,42,4.05,1
104.76,105.33,425.0,Weekend,1,67,3.44,0
141.72,125.31,289.0,Regular,0,74,3.84,0
154.4,160.11,344.0,Regular,0,36,4.51,1
101.37,87.59,418.0,Weekend,1,98,4.74,1
66.19,62.77,463.0,Weekend,1,81,3.55,1
60.45,65.61,471.0,Regular,0,144,3.52,1
138.34,149.63,524.0,Holiday,1,80,3.66,1
128.1,135.5,390.0,Regular,0,63,4.19,1
161.33,168.19,441.0,Holiday,0,90,3.56,1
126.46,112.42,393.0,Regular,1,144,4.79,1
113.37,107.21,393.0,Regular,1,147,4.96,0
109.71,91.43,505.0,Holiday,1,22,4.36,0
53.97,62.75,469.0,Regular,0,86,4.94,1
100.33,118.44,425.0,Weekend,0,131,3.58,1
196.4,186.97,302.0,Weekend,1,118,4.63,1
181.03,164.54,319.0,Weekend,0,155,4.36,1
99.41,98.43,467.0,Weekend,0,173,3.53,1
138.17,152.44,487.0,Holiday,1,139,3.64,1
177.09,179.17,335.0,Regular,1,162,3.98,0
116.19,98.06,352.0,Regular,0,152,4.58,0
52.69,71.66,580.0,Holiday,0,160,4.74,1
61.18,74.32,504.0,Regular,1,122,4.27,1
126.56,111.82,358.0,Weekend,1,159,4.44,0
195.42,212.29,320.0,Regular,0,82,3.53,0
153.98,152.01,352.0,Weekend,0,155,4.48,1
60.64,55.51,374.0,Regular,0,53,4.21,1
78.4,76.85,467.0,Regular,1,41,3.45,0
165.7,179.08,318.0,Regular,0,69,4.9,0
176.22,182.6,343.0,Weekend,1,159,4.03,1
142.65,125.02,362.0,Weekend,0,169,4.59,1
146.66,164.97,451.0,Weekend,0,110,4.05,1
54.25,40.16,484.0,Holiday,1,101,4.87,1
174.28,184.1,373.0,Weekend,0,38,3.28,1
168.24,173.69,350.0,Regular,1,142,4.09,0
88.86,76.36,327.0,Regular,0,152,3.05,1
156.3,143.13,357.0,Weekend,0,35,3.39,0
82.23,97.04,458.0,Weekend,0,132,3.56,1
56.05,52.84,417.0,Regular,0,188,3.95,1
80.17,86.35,388.0,Regular,0,38,4.64,1
76.79,76.96,502.0,Weekend,1,127,3.93,1
100.66,109.76,503.0,Holiday,0,41,4.12,1
112.77,111.94,385.0,Regular,1,164,4.85,1
126.28,117.78,310.0,Regular,0,54,4.51,0
121.51,116.05,543.0,Holiday,0,186,3.1,1
90.6,104.96,424.0,Regular,0,92,3.35,1
54.38,53.1,414.0,Regular,1,74,3.08,1
140.77,129.3,340.0,Weekend,0,152,3.14,0
109.36,126.75,378.0,Regular,0,92,3.68,1
94.8,106.66,435.0,Weekend,0,134,4.46,0
180.04,162.27,247.0,Regular,0,30,3.49,0
162.01,181.97,410.0,Regular,0,97,3.78,0
178.66,186.46,315.0,Weekend,0,129,3.79,1
124.25,110.66,324.0,Regular,0,187,4.18,1
69.64,59.13,422.0,Regular,0,103,4.79,1
154.43,162.13,387.0,Regular,1,116,4.97,0
80.91,92.1,542.0,Weekend,1,151,4.21,1
116.18,105.75,565.0,Holiday,1,146,4.01,1
59.75,50.03,418.0,Regular,0,99,4.36,0
173.8,166.08,323.0,Regular,0,134,4.34,0
68.89,72.81,439.0,Regular,1,83,4.05,1
185.46,172.34,373.0,Holiday,0,86,4.47,1
179.63,163.8,258.0,Weekend,0,115,3.98,0
119.69,126.84,577.0,Holiday,1,53,4.99,0
161.66,172.82,345.0,Regular,1,132,3.1,0
142.92,142.95,324.0,Regular,1,108,3.89,1
170.46,165.01,283.0,Regular,1,154,3.79,1
114.77,112.05,504.0,Holiday,1,182,4.54,1
167.87,163.41,348.0,Holiday,1,176,3.38,0
119.37,137.77,440.0,Regular,0,44,3.87,1
191.14,201.87,386.0,Regular,1,47,4.4,1
122.96,111.28,349.0,Regular,1,88,4.21,1
119.39,114.76,403.0,Weekend,0,174,4.09,1
167.76,169.52,369.0,Weekend,0,95,3.87,1
173.24,177.76,503.0,Holiday,0,101,4.5,1
133.17,131.9,349.0,Regular,1,155,4.29,1
76.97,89.37,522.0,Weekend,0,185,4.75,1
120.16,130.87,436.0,Regular,0,138,4.47,0
195.21,195.42,283.0,Regular,0,113,3.28,1
162.95,177.13,390.0,Weekend,1,156,4.24,1
171.67,181.72,424.0,Weekend,1,131,3.09,1
54.92,66.07,470.0,Regular,0,62,3.77,1
120.18,138.43,511.0,Holiday,0,44,3.82,1
146.99,137.65,374.0,Weekend,0,113,4.71,1
174.5,165.21,332.0,Regular,0,85,3.36,1
57.39,72.95,493.0,Regular,0,36,4.29,1
177.87,188.75,316.0,Regular,0,128,3.38,0
132.26,149.32,480.0,Weekend,0,154,4.9,1
79.6,62.12,378.0,Regular,0,41,4.06,1
97.59,102.7,450.0,Weekend,0,29,4.42,1
92.29,78.07,378.0,Weekend,1,109,4.29,0
129.63,129.78,385.0,Holiday,0,160,3.61,1
57.75,43.98,409.0,Holiday,0,61,4.8,1
73.78,58.9,408.0,Regular,0,47,4.25,1
171.9,152.39,288.0,Regular,0,119,4.02,1
69.89,75.1,428.0,Regular,0,30,4.06,1
85.01,79.37,435.0,Regular,0,156,4.78,0
118.01,102.21,400.0,Weekend,1,100,3.12,0
127.57,120.48,475.0,Holiday,0,74,3.78,0
164.54,151.3,294.0,Regular,0,24,4.68,1
117.1,134.77,431.0,Regular,1,88,3.08,1
168.48,161.28,366.0,Weekend,0,57,4.28,1
142.75,136.11,483.0,Holiday,1,85,3.81,1
66.96,80.56,477.0,Weekend,0,83,3.41,0
73.45,79.36,451.0,Weekend,0,172,4.22,0
115.56,123.96,448.0,Weekend,0,199,4.66,1
109.53,114.97,389.0,Weekend,0,185,3.93,0
161.53,179.38,392.0,Weekend,1,96,3.29,1
137.11,125.39,408.0,Weekend,0,38,3.61,1
108.22,127.78,405.0,Weekend,0,118,4.96,1
75.61,88.85,481.0,Regular,1,44,3.22,1
84.03,87.58,433.0,Regular,0,67,3.32,1
136.33,142.82,344.0,Regular,1,92,4.98,1
113.52,119.47,362.0,Regular,0,54,4.76,1
127.24,109.57,334.0,Regular,1,198,4.41,1
75.6,64.32,459.0,Weekend,1,162,3.3,1
149.44,167.89,454.0,Weekend,0,68,3.48,0
177.88,179.26,345.0,Regular,0,177,3.36,1
88.69,83.83,420.0,Regular,0,168,4.26,0
123.73,134.21,408.0,Weekend,0,108,3.8,1
196.33,197.31,307.0,Regular,0,105,3.1,1
99.99,80.51,454.0,Weekend,1,188,3.58,0
139.26,148.71,409.0,Weekend,0,150,4.72,1
63.53,72.82,476.0,Weekend,0,144,4.59,1
140.9,127.51,358.0,Weekend,0,92,4.29,1
63.44,81.71,493.0,Holiday,0,171,3.17,0
193.89,182.84,271.0,Regular,0,130,4.77,1
157.35,155.66,359.0,Weekend,0,164,4.07,1
168.22,152.81,307.0,Holiday,0,124,3.99,0
155.62,159.75,401.0,Holiday,0,107,4.87,1
138.46,133.48,406.0,Regular,1,27,3.02,1
117.49,111.61,375.0,Regular,1,153,4.11,0
178.76,191.84,367.0,Holiday,0,28,4.58,1
193.53,173.91,415.0,Holiday,1,34,3.13,0
124.86,136.77,466.0,Weekend,0,83,3.71,1
189.73,192.59,336.0,Regular,1,197,4.95,1
137.5,156.94,455.0,Weekend,0,143,3.42,1
130.76,134.34,472.0,Weekend,1,30,4.06,0
118.17,100.39,408.0,Weekend,1,114,4.49,1
81.39,63.42,479.0,Weekend,1,139,3.78,1
50.56,65.88,492.0,Regular,1,193,3.82,1
86.23,99.87,574.0,Holiday,0,64,3.13,1
126.46,120.29,331.0,Weekend,0,96,3.38,1
106.99,111.72,433.0,Regular,1,113,4.76,1
117.27,116.86,338.0,Regular,0,78,4.64,1
197.1,215.78,410.0,Holiday,0,172,3.61,1
102.54,120.54,408.0,Regular,0,159,3.76,1
117.83,137.18,468.0,Regular,1,104,3.88,1
70.03,84.69,507.0,Weekend,0,45,3.69,0
57.19,73.58,498.0,Weekend,1,133,4.31,1
166.31,155.0,332.0,Weekend,1,56,3.03,0
135.6,148.84,393.0,Holiday,0,42,4.76,1
164.11,172.46,345.0,Weekend,0,84,3.6,1
72.48,90.99,479.0,Regular,1,64,4.74,1
135.77,138.62,421.0,Regular,1,93,3.91,0
88.05,71.45,389.0,Weekend,0,182,4.55,1
84.21,88.11,468.0,Weekend,0,121,4.65,1
51.73,59.19,544.0,Weekend,0,195,3.6,1
69.55,58.36,371.0,Regular,0,47,4.28,1
96.39,92.15,396.0,Regular,0,148,4.21,1
67.53,71.47,493.0,Weekend,1,91,3.95,0
197.88,192.84,277.0,Regular,1,60,3.94,0
96.29,91.29,434.0,Weekend,1,42,3.61,1
69.55,54.87,358.0,Regular,0,179,3.62,0
79.86,97.49,518.0,Holiday,0,106,4.1,1
138.16,148.18,415.0,Weekend,0,26,3.06,1
59.61,39.66,437.0,Weekend,1,91,4.87,1
179.37,189.99,374.0,Regular,0,62,4.3,0
194.22,203.82,282.0,Regular,1,161,3.89,1
87.01,67.4,414.0,Regular,1,33,3.12,1
117.51,112.3,526.0,Holiday,1,119,4.26,1
53.32,57.59,469.0,Weekend,0,188,3.04,1
146.11,144.22,382.0,Weekend,1,130,4.36,1
112.09,123.21,355.0,Regular,0,110,3.15,1
90.51,87.53,414.0,Regular,1,103,4.31,0
81.03,67.18,365.0,Regular,0,121,3.81,0
148.1,167.16,415.0,Regular,0,33,4.33,1
112.43,102.11,393.0,Regular,0,47,3.28,1
76.95,85.66,402.0,Regular,0,49,3.23,1
153.37,139.09,381.0,Weekend,1,98,3.49,1
134.76,127.92,380.0,Regular,0,73,3.82,0
178.8,176.48,333.0,Regular,1,159,3.51,1
67.62,55.31,443.0,Weekend,0,133,3.16,1
167.85,165.85,354.0,Regular,0,139,3.65,1
151.03,137.31,409.0,Weekend,0,94,4.41,1
67.25,69.61,542.0,Holiday,0,186,4.17,1
154.22,160.77,338.0,Regular,1,89,4.93,1
116.23,98.73,477.0,Holiday,0,86,3.87,0
191.75,206.59,379.0,Weekend,1,34,3.67,1
71.24,58.65,423.0,Regular,0,151,4.39,1
146.43,135.44,450.0,Holiday,0,117,3.82,1
107.3,113.75,395.0,Holiday,0,121,4.24,1
193.52,192.27,297.0,Regular,1,191,4.89,0
99.5,99.47,376.0,Weekend,1,186,4.0,1
194.33,179.45,254.0,Weekend,0,124,4.0,0
185.22,197.45,347.0,Weekend,0,105,4.55,1
90.56,95.24,537.0,Holiday,1,56,4.51,1
170.53,155.95,356.0,Holiday,1,179,4.03,1
199.34,194.3,242.0,Regular,0,142,3.13,0
87.9,100.32,486.0,Weekend,1,175,4.96,1
115.52,118.25,472.0,Weekend,0,151,3.75,1
128.03,112.37,297.0,Regular,0,29,3.63,1
94.24,89.15,423.0,Regular,1,46,4.96,1
52.29,42.0,487.0,Holiday,1,103,4.74,1
83.02,83.72,376.0,Regular,1,183,3.66,1
92.29,106.02,386.0,Regular,0,24,3.62,1
116.54,113.99,331.0,Regular,0,197,4.44,1
75.67,73.0,440.0,Regular,1,179,3.67,1
180.99,197.2,456.0,Weekend,1,118,3.5,1
155.74,158.78,409.0,Holiday,1,170,4.96,1
62.78,65.43,432.0,Weekend,0,148,4.13,1
147.51,137.99,304.0,Regular,0,50,4.52,0
148.05,152.36,401.0,Regular,0,38,4.43,1
193.43,196.47,357.0,Holiday,0,73,4.51,0
50.45,46.33,537.0,Holiday,0,147,4.81,0
87.19,106.82,402.0,Regular,0,181,4.0,0
189.17,204.44,403.0,Holiday,1,151,4.51,1
189.82,199.8,326.0,Weekend,1,195,4.59,0
158.09,159.58,402.0,Regular,1,67,4.89,1
164.86,163.35,421.0,Weekend,1,68,4.43,1
63.72,51.12,415.0,Holiday,0,136,4.79,1
127.08,119.31,365.0,Weekend,1,191,3.19,1
84.74,95.7,438.0,Regular,1,181,3.25,0
77.18,75.33,407.0,Weekend,1,75,3.32,1
171.55,186.84,340.0,Regular,0,93,3.29,0
70.26,56.17,449.0,Weekend,0,25,3.18,0
120.3,120.63,391.0,Regular,1,95,3.25,1
190.79,196.67,467.0,Holiday,1,132,4.99,1
77.87,78.55,508.0,Weekend,1,145,3.54,1
196.7,212.27,354.0,Regular,1,55,3.96,1
199.14,218.73,401.0,Weekend,0,182,4.64,1
133.34,117.98,311.0,Regular,1,44,3.24,1
75.52,60.72,465.0,Holiday,1,196,3.63,1
97.42,82.63,456.0,Holiday,1,74,3.32,1
113.67,120.92,353.0,Regular,1,188,3.13,1
96.4,91.31,336.0,Regular,0,76,4.92,1
92.1,101.43,468.0,Holiday,1,169,4.72,0
195.83,192.05,314.0,Regular,0,191,4.76,1
73.0,78.11,538.0,Weekend,1,176,4.74,1
160.0,170.79,538.0,Holiday,1,90,3.31,1
